Site,File,Deployment,Type,DateTime,Guild,Species,Count,Position,Tide,Foraging,Handling,sunrise,sunset,sintime,costime
LAWS,20221123_LAWS_R_14289.JPG,20221123_LAWS_R,Reference,2022-11-20T16:16:01Z,Waterfowl,Mallard,1,Floating,Mid,FALSE,FALSE,2022-11-20T06:48:52Z,2022-11-20T16:52:44Z,-0.9818116542955717,-0.1898575136500865
LAWS,20221123_LAWS_R_14299.JPG,20221123_LAWS_R,Reference,2022-11-20T16:26:02Z,Waterfowl,Mallard,1,Floating,Mid,FALSE,FALSE,2022-11-20T06:48:52Z,2022-11-20T16:52:44Z,-0.9903681049092596,-0.13845944091480944
LAWS,20221123_LAWS_R_14314.JPG,20221123_LAWS_R,Reference,2022-11-20T16:41:02Z,Waterfowl,Mallard,1,Floating,Mid,FALSE,FALSE,2022-11-20T06:48:52Z,2022-11-20T16:52:44Z,-0.9981480670205719,-0.06083121158661721
LAWS,20221123_LAWS_R_14315.JPG,20221123_LAWS_R,Reference,2022-11-20T16:42:01Z,Waterfowl,Mallard,2,Floating,Mid,TRUE,FALSE,2022-11-20T06:48:52Z,2022-11-20T16:52:44Z,-0.9984462019198093,-0.05572415878151482
LAWS,20221123_LAWS_R_14316.JPG,20221123_LAWS_R,Reference,2022-11-20T16:43:02Z,Waterfowl,Mallard,2,Floating,Mid,TRUE,FALSE,2022-11-20T06:48:52Z,2022-11-20T16:52:44Z,-0.9987269691240444,-0.05044245378944326
LAWS,20221123_LAWS_R_14317.JPG,20221123_LAWS_R,Reference,2022-11-20T16:44:01Z,Waterfowl,Mallard,2,Floating,Mid,TRUE,FALSE,2022-11-20T06:48:52Z,2022-11-20T16:52:44Z,-0.9989719503599339,-0.04533257541845345
LAWS,20221123_LAWS_R_14329.JPG,20221123_LAWS_R,Reference,2022-11-20T16:56:02Z,Waterfowl,Mallard,1,Floating,Mid,FALSE,FALSE,2022-11-20T06:48:52Z,2022-11-20T16:52:44Z,-0.9999231328125214,0.01239872841837964
LAWS,20221123_LAWS_R_14404.JPG,20221123_LAWS_R,Reference,2022-11-20T18:14:01Z,Waterfowl,Mallard,2,Floating,Mid,FALSE,FALSE,2022-11-20T06:48:52Z,2022-11-20T16:52:44Z,-0.953725319548488,0.3006792557728821
LAWS,20221123_LAWS_R_14933.JPG,20221123_LAWS_R,Reference,2022-11-21T03:06:01Z,Mesomammal,Raccoon,1,Mudflat,Low,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,0.6677669015693747,0.7443704488817628
LAWS,20221123_LAWS_R_14988.JPG,20221123_LAWS_R,Reference,2022-11-21T04:01:01Z,Mesomammal,Mink,1,RipRap,Mid,FALSE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,0.8060676448815752,0.5918234127466323
LAWS,20221123_LAWS_R_15530.JPG,20221123_LAWS_R,Reference,2022-11-21T13:09:00Z,Waterfowl,Mallard,2,Floating,Mid,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.3954559034895573,-0.9184849636195782
LAWS,20221123_LAWS_R_15531.JPG,20221123_LAWS_R,Reference,2022-11-21T13:10:00Z,Waterfowl,Mallard,2,Floating,Mid,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.4002410489969929,-0.9164098988431906
LAWS,20221123_LAWS_R_15574.JPG,20221123_LAWS_R,Reference,2022-11-21T13:56:30Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.608611994169765,-0.7934679833192402
LAWS,20221123_LAWS_R_15612.JPG,20221123_LAWS_R,Reference,2022-11-21T14:34:01Z,Waterfowl,Mallard,1,Floating,Low,FALSE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.7512711457037164,-0.6599936860554239
LAWS,20221123_LAWS_R_15683.JPG,20221123_LAWS_R,Reference,2022-11-21T15:45:01Z,Wading Bird,Great Blue Heron,1,Mudflat,Low,FALSE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9392027466904361,-0.3433630740326345
LAWS,20221123_LAWS_R_15684.JPG,20221123_LAWS_R,Reference,2022-11-21T15:46:01Z,Wading Bird,Great Blue Heron,1,Mudflat,Low,FALSE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9409808440813575,-0.3384598219463218
LAWS,20221123_LAWS_R_15685.JPG,20221123_LAWS_R,Reference,2022-11-21T15:47:01Z,Wading Bird,Great Blue Heron,1,Mudflat,Low,FALSE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9427333434892036,-0.33354736256440004
LAWS,20221123_LAWS_R_15699.JPG,20221123_LAWS_R,Reference,2022-11-21T16:01:01Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9645551246149481,-0.2638814346994537
LAWS,20221123_LAWS_R_15702.JPG,20221123_LAWS_R,Reference,2022-11-21T16:04:01Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9685658642138004,-0.24875724447696795
LAWS,20221123_LAWS_R_15703.JPG,20221123_LAWS_R,Reference,2022-11-21T16:05:01Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9698501284047356,-0.24370213054735046
LAWS,20221123_LAWS_R_15704.JPG,20221123_LAWS_R,Reference,2022-11-21T16:06:01Z,Waterfowl,Mallard,1,Floating,Low,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9711080092666916,-0.2386403870640577
LAWS,20221123_LAWS_R_15713.JPG,20221123_LAWS_R,Reference,2022-11-21T16:15:02Z,Waterfowl,Mallard,3,Floating,Low,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9812530355729682,-0.19272384434427228
LAWS,20221123_LAWS_R_15721.JPG,20221123_LAWS_R,Reference,2022-11-21T16:23:01Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9884249721440639,-0.1517104954906106
LAWS,20221123_LAWS_R_15795.JPG,20221123_LAWS_R,Reference,2022-11-21T17:40:02Z,Waterfowl,Mallard,1,Floating,Mid,FALSE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9839630543687967,0.1783723847383005
LAWS,20221123_LAWS_R_15830.JPG,20221123_LAWS_R,Reference,2022-11-21T18:15:01Z,Waterfowl,Mallard,2,Floating,Mid,FALSE,FALSE,2022-11-21T06:49:53Z,2022-11-21T16:52:13Z,-0.9521705725427502,0.3055670152087939
LAWS,20221123_LAWS_R_16481.JPG,20221123_LAWS_R,Reference,2022-11-22T05:06:01Z,Mesomammal,Raccoon,1,Mudflat,Low,FALSE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,0.9238974396743544,0.3826401977879123
LAWS,20221123_LAWS_R_16924.JPG,20221123_LAWS_R,Reference,2022-11-22T12:27:01Z,Waterfowl,Mallard,3,Floating,Mid,FALSE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.18558336312428406,-0.9826285235690444
LAWS,20221123_LAWS_R_17208.JPG,20221123_LAWS_R,Reference,2022-11-22T17:11:01Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9973953528553692,0.07212842783891496
LAWS,20221123_LAWS_R_17209.JPG,20221123_LAWS_R,Reference,2022-11-22T17:12:01Z,Waterfowl,Mallard,1,Floating,Low,TRUE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9971183365084892,0.07586186788198106
LAWS,20221123_LAWS_R_17210.JPG,20221123_LAWS_R,Reference,2022-11-22T17:13:01Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9968273452364125,0.07959424469725261
LAWS,20221123_LAWS_R_17215.JPG,20221123_LAWS_R,Reference,2022-11-22T17:18:01Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9951629145916773,0.09823835005433473
LAWS,20221123_LAWS_R_17216.JPG,20221123_LAWS_R,Reference,2022-11-22T17:19:02Z,Waterfowl,Mallard,2,Floating,Low,TRUE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9947818023221758,0.10202531925283793
LAWS,20221123_LAWS_R_17224.JPG,20221123_LAWS_R,Reference,2022-11-22T17:27:01Z,Waterfowl,Mallard,2,Floating,Low,FALSE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9912887402314144,0.13170661900760844
LAWS,20221123_LAWS_R_17230.JPG,20221123_LAWS_R,Reference,2022-11-22T17:33:01Z,Waterfowl,Mallard,4,Floating,Low,TRUE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9880804966746302,0.1539380787564149
LAWS,20221123_LAWS_R_17231.JPG,20221123_LAWS_R,Reference,2022-11-22T17:34:01Z,Waterfowl,Mallard,3,Floating,Low,TRUE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9874972750990337,0.157636073511057
LAWS,20221123_LAWS_R_17232.JPG,20221123_LAWS_R,Reference,2022-11-22T17:35:01Z,Waterfowl,Mallard,3,Mudflat,Low,TRUE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9869002134404234,0.16133185894685081
LAWS,20221123_LAWS_R_17281.JPG,20221123_LAWS_R,Reference,2022-11-22T18:22:02Z,Waterfowl,Mallard,2,Floating,Mid,FALSE,FALSE,2022-11-22T06:50:54Z,2022-11-22T16:51:44Z,-0.9434009889904554,0.3316542988894168
LAWS,20221123_LAWS_R_17766.JPG,20221123_LAWS_R,Reference,2022-11-23T02:27:01Z,Mesomammal,Raccoon,1,Mudflat,Low,FALSE,FALSE,2022-11-23T06:51:55Z,2022-11-23T16:51:17Z,0.5487088617871526,0.8360135076637503
LAWS,20221123_LAWS_R_17767.JPG,20221123_LAWS_R,Reference,2022-11-23T02:28:01Z,Mesomammal,Raccoon,1,RipRap,Low,TRUE,FALSE,2022-11-23T06:51:55Z,2022-11-23T16:51:17Z,0.5518293503204428,0.8339570541250418
LAWS,20221123_LAWS_R_17800.JPG,20221123_LAWS_R,Reference,2022-11-23T03:01:01Z,Mesomammal,Raccoon,1,Mudflat,Low,TRUE,FALSE,2022-11-23T06:51:55Z,2022-11-23T16:51:17Z,0.6502268256412366,0.7597401366365483
LAWS,20221123_LAWS_R_18023.JPG,20221123_LAWS_R,Reference,2022-11-23T06:44:01Z,Mesomammal,Raccoon,1,RipRap,Mid,FALSE,FALSE,2022-11-23T06:51:55Z,2022-11-23T16:51:17Z,0.9995642080815099,0.029519382147733902
LAWS,20221123_LAWS_R_18024.JPG,20221123_LAWS_R,Reference,2022-11-23T06:45:01Z,Mesomammal,Raccoon,1,RipRap,Mid,FALSE,FALSE,2022-11-23T06:51:55Z,2022-11-23T16:51:17Z,0.9996675466970264,0.02578363978860314
LAWS,20221123_LAWS_R_18495.JPG,20221123_LAWS_R,Reference,2022-11-23T14:38:01Z,Waterfowl,Mallard,2,Floating,Mid,FALSE,FALSE,2022-11-23T06:51:55Z,2022-11-23T16:51:17Z,-0.7657948161700653,-0.6430849862398095
LAWS,20221123_LAWS_R_18506.JPG,20221123_LAWS_R,Reference,2022-11-23T14:49:01Z,Waterfowl,Mallard,2,Floating,Mid,FALSE,FALSE,2022-11-23T06:51:55Z,2022-11-23T16:51:17Z,-0.8015799382650903,-0.5978876170075226
LAWS,20221123_LAWS_R_18507.JPG,20221123_LAWS_R,Reference,2022-11-23T14:50:01Z,Waterfowl,Mallard,3,Floating,Mid,TRUE,FALSE,2022-11-23T06:51:55Z,2022-11-23T16:51:17Z,-0.8047027530072399,-0.5936779255645008
LAWS,20220507_LAWS_T_000101.JPG,20220507_LAWS_T,Treatment,2022-04-29T16:57:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-04-29T06:13:01Z,2022-04-29T19:51:58Z,-0.7831906848403264,-0.6217815944359728
LAWS,20220507_LAWS_T_000861.JPG,20220507_LAWS_T,Treatment,2022-04-30T05:37:03Z,Waterfowl,Mallard,2,Floating,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.9844152281035123,0.17585976992453312
LAWS,20220507_LAWS_T_000902.JPG,20220507_LAWS_T,Treatment,2022-04-30T06:18:03Z,Perching Bird,American Crow,1,Sandflat,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.9997215805986295,-0.023595789568863452
LAWS,20220507_LAWS_T_000903.JPG,20220507_LAWS_T,Treatment,2022-04-30T06:19:03Z,Perching Bird,American Crow,1,VegetationEdge,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.9996239670584393,-0.027421241444332438
LAWS,20220507_LAWS_T_001277.JPG,20220507_LAWS_T,Treatment,2022-04-30T12:33:03Z,Waterfowl,Canada Goose,1,Floating,High,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.11195089524313465,-0.9937137399947032
LAWS,20220507_LAWS_T_001278.JPG,20220507_LAWS_T,Treatment,2022-04-30T12:34:03Z,Waterfowl,Canada Goose,1,Floating,High,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.10814744106518562,-0.9941348655947302
LAWS,20220507_LAWS_T_001279.JPG,20220507_LAWS_T,Treatment,2022-04-30T12:35:03Z,Waterfowl,Canada Goose,1,Floating,High,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.10434240321823796,-0.9945414334710458
LAWS,20220507_LAWS_T_001280.JPG,20220507_LAWS_T,Treatment,2022-04-30T12:36:03Z,Waterfowl,Canada Goose,1,Floating,High,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.10053583742178321,-0.9949334376700286
LAWS,20220507_LAWS_T_001281.JPG,20220507_LAWS_T,Treatment,2022-04-30T12:37:03Z,Waterfowl,Canada Goose,1,Floating,High,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.09672779941768851,-0.9953108724513218
LAWS,20220507_LAWS_T_001282.JPG,20220507_LAWS_T,Treatment,2022-04-30T12:38:03Z,Waterfowl,Canada Goose,1,Floating,High,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.09291834496937944,-0.9956737322879174
LAWS,20220507_LAWS_T_001283.JPG,20220507_LAWS_T,Treatment,2022-04-30T12:39:03Z,Waterfowl,Canada Goose,1,Sandflat,High,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,0.08910752986102254,-0.9960220118662373
LAWS,20220507_LAWS_T_001322.JPG,20220507_LAWS_T,Treatment,2022-04-30T13:18:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.05997938106734092,-0.9981996162325343
LAWS,20220507_LAWS_T_001335.JPG,20220507_LAWS_T,Treatment,2022-04-30T13:31:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.10954222775856896,-0.9939821428666059
LAWS,20220507_LAWS_T_001501.JPG,20220507_LAWS_T,Treatment,2022-04-30T16:17:03Z,Wading Bird,Great Blue Heron,1,Mudflat,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.677967837684785,-0.7350915664493893
LAWS,20220507_LAWS_T_001502.JPG,20220507_LAWS_T,Treatment,2022-04-30T16:18:03Z,Perching Bird,American Crow,1,Sandflat,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.6807758413297899,-0.7324918114639349
LAWS,20220507_LAWS_T_001516.JPG,20220507_LAWS_T,Treatment,2022-04-30T16:32:03Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.7190227046606816,-0.6949865827355505
LAWS,20220507_LAWS_T_001520.JPG,20220507_LAWS_T,Treatment,2022-04-30T16:36:03Z,Perching Bird,American Crow,1,Sandflat,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.7295760770552809,-0.6838996620767017
LAWS,20220507_LAWS_T_001611.JPG,20220507_LAWS_T,Treatment,2022-04-30T18:07:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.9191556613286278,-0.3938944912632478
LAWS,20220507_LAWS_T_001612.JPG,20220507_LAWS_T,Treatment,2022-04-30T18:08:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.9206562435858839,-0.39037428340802566
LAWS,20220507_LAWS_T_001613.JPG,20220507_LAWS_T,Treatment,2022-04-30T18:09:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.9221433441117458,-0.3868483590638666
LAWS,20220507_LAWS_T_001617.JPG,20220507_LAWS_T,Treatment,2022-04-30T18:13:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-04-30T06:11:53Z,2022-04-30T19:52:51Z,-0.927956496338835,-0.37268853068286606
LAWS,20220507_LAWS_T_002378.JPG,20220507_LAWS_T,Treatment,2022-05-01T06:54:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,TRUE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9863712221039648,-0.16453513972744824
LAWS,20220507_LAWS_T_002379.JPG,20220507_LAWS_T,Treatment,2022-05-01T06:55:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9857359663099629,-0.16829915247250612
LAWS,20220507_LAWS_T_002380.JPG,20220507_LAWS_T,Treatment,2022-05-01T06:56:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9850863470202034,-0.17206071287307687
LAWS,20220507_LAWS_T_002381.JPG,20220507_LAWS_T,Treatment,2022-05-01T06:57:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9844223737005112,-0.17581976611817837
LAWS,20220507_LAWS_T_002382.JPG,20220507_LAWS_T,Treatment,2022-05-01T06:58:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9837440560258687,-0.17957625743336025
LAWS,20220507_LAWS_T_002383.JPG,20220507_LAWS_T,Treatment,2022-05-01T06:59:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9830514038802743,-0.18333013208150378
LAWS,20220507_LAWS_T_002383.JPG,20220507_LAWS_T,Treatment,2022-05-01T06:59:03Z,Waterfowl,Canada Goose,1,Sandflat,Mid,TRUE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9830514038802743,-0.18333013208150378
LAWS,20220507_LAWS_T_002384.JPG,20220507_LAWS_T,Treatment,2022-05-01T07:00:03Z,Waterfowl,Canada Goose,1,Sandflat,Mid,TRUE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9823444273565997,-0.1870813353636177
LAWS,20220507_LAWS_T_002385.JPG,20220507_LAWS_T,Treatment,2022-05-01T07:01:03Z,Waterfowl,Canada Goose,1,Sandflat,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9816231367564409,-0.19082981261963697
LAWS,20220507_LAWS_T_002386.JPG,20220507_LAWS_T,Treatment,2022-05-01T07:02:03Z,Waterfowl,Canada Goose,1,Sandflat,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.9808875425899702,-0.1945755092292176
LAWS,20220507_LAWS_T_002480.JPG,20220507_LAWS_T,Treatment,2022-05-01T08:36:03Z,Waterfowl,Canada Goose,2,Floating,High,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.8500870819953454,-0.5266421489252819
LAWS,20220507_LAWS_T_002481.JPG,20220507_LAWS_T,Treatment,2022-05-01T08:37:03Z,Waterfowl,Canada Goose,2,Floating,High,TRUE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,0.8480705713011145,-0.5298832947857494
LAWS,20220507_LAWS_T_003091.JPG,20220507_LAWS_T,Treatment,2022-05-01T18:53:03Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,-0.9732883249611922,-0.2295862288863089
LAWS,20220507_LAWS_T_003092.JPG,20220507_LAWS_T,Treatment,2022-05-01T18:54:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,-0.9741576535862055,-0.22586913458774824
LAWS,20220507_LAWS_T_003096.JPG,20220507_LAWS_T,Treatment,2022-05-01T18:58:04Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,-0.9775063056983379,-0.21090619317598916
LAWS,20220507_LAWS_T_003099.JPG,20220507_LAWS_T,Treatment,2022-05-01T19:01:03Z,Mesomammal,Muskrat,1,Sandflat,Mid,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,-0.9798447844690312,-0.1997603522945377
LAWS,20220507_LAWS_T_003121.JPG,20220507_LAWS_T,Treatment,2022-05-01T19:23:03Z,Waterfowl,Canada Goose,1,Floating,High,FALSE,FALSE,2022-05-01T06:10:45Z,2022-05-01T19:53:44Z,-0.9931480568396798,-0.11686289914069468
LAWS,20220507_LAWS_T_003866.JPG,20220507_LAWS_T,Treatment,2022-05-02T07:50:03Z,Perching Bird,American Crow,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,0.9277770616302539,-0.3731349942215715
LAWS,20220507_LAWS_T_004068.JPG,20220507_LAWS_T,Treatment,2022-05-02T11:18:03Z,Waterfowl,Canada Goose,1,Floating,High,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,0.38605241316735034,-0.9224768475618591
LAWS,20220507_LAWS_T_004142.JPG,20220507_LAWS_T,Treatment,2022-05-02T12:32:03Z,Waterfowl,Mallard,1,Floating,High,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,0.11430666827924271,-0.9934455121378822
LAWS,20220507_LAWS_T_004253.JPG,20220507_LAWS_T,Treatment,2022-05-02T14:23:03Z,Waterfowl,Canada Goose,1,Floating,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.3032890527879117,-0.9528986045005058
LAWS,20220507_LAWS_T_004358.JPG,20220507_LAWS_T,Treatment,2022-05-02T16:08:03Z,Wading Bird,Yellow-crowned Night Heron,1,Mudflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.6503139344018719,-0.7596655755809644
LAWS,20220507_LAWS_T_004470.JPG,20220507_LAWS_T,Treatment,2022-05-02T18:00:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.9063271583908153,-0.42257671725170787
LAWS,20220507_LAWS_T_004558.JPG,20220507_LAWS_T,Treatment,2022-05-02T19:28:04Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.9948931158790619,-0.10093407737950306
LAWS,20220507_LAWS_T_004559.JPG,20220507_LAWS_T,Treatment,2022-05-02T19:29:02Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.9952579332196105,-0.09727099446098685
LAWS,20220507_LAWS_T_004560.JPG,20220507_LAWS_T,Treatment,2022-05-02T19:30:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.995627068878885,-0.09341702048149514
LAWS,20220507_LAWS_T_004561.JPG,20220507_LAWS_T,Treatment,2022-05-02T19:31:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.9959755943075087,-0.08962486007690507
LAWS,20220507_LAWS_T_004562.JPG,20220507_LAWS_T,Treatment,2022-05-02T19:32:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.996309676147356,-0.0858313999370316
LAWS,20220507_LAWS_T_004563.JPG,20220507_LAWS_T,Treatment,2022-05-02T19:33:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.9966293095535887,-0.08203669507444239
LAWS,20220507_LAWS_T_004564.JPG,20220507_LAWS_T,Treatment,2022-05-02T19:34:03Z,Wading Bird,Yellow-crowned Night Heron,1,Sandflat,Mid,FALSE,FALSE,2022-05-02T06:09:38Z,2022-05-02T19:54:37Z,-0.9969344898908988,-0.07824080051976309
LAWS,20220507_LAWS_T_004851.JPG,20220507_LAWS_T,Treatment,2022-05-03T00:21:02Z,Waterfowl,Mallard,2,Floating,High,FALSE,FALSE,2022-05-03T06:08:33Z,2022-05-03T19:55:30Z,-0.9651552929940388,0.2616777797322332
LAWS,20220507_LAWS_T_004961.JPG,20220507_LAWS_T,Treatment,2022-05-03T02:11:02Z,Mesomammal,Muskrat,1,Floating,High,FALSE,FALSE,2022-05-03T06:08:33Z,2022-05-03T19:55:30Z,0.346279319187897,0.9381314583270122
LAWS,20220507_LAWS_T_005140.JPG,20220507_LAWS_T,Treatment,2022-05-03T05:10:02Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-05-03T06:08:33Z,2022-05-03T19:55:30Z,0.9553723811955505,0.2954041523891361
LAWS,20220507_LAWS_T_005141.JPG,20220507_LAWS_T,Treatment,2022-05-03T05:11:02Z,Wading Bird,Yellow-crowned Night Heron,1,OC_On,Mid,FALSE,FALSE,2022-05-03T06:08:33Z,2022-05-03T19:55:30Z,0.9568736778674134,0.2905043280305639
